Date,High_TEL,Low_TEL,Open_TEL,Close_TEL,Volume_TEL
2007-06-14,39.2599983215332,37.0,37.0,38.849998474121094,662600
2007-06-15,39.099998474121094,38.25,39.099998474121094,38.79999923706055,1150000
2007-06-18,39.099998474121094,37.150001525878906,39.04999923706055,37.150001525878906,853600
2007-06-19,37.70000076293945,36.099998474121094,37.150001525878906,36.70000076293945,951000
2007-06-20,36.83000183105469,35.33000183105469,36.83000183105469,35.95000076293945,1721800
2007-06-21,36.70000076293945,35.75,36.0,36.70000076293945,537700
2007-06-22,39.5,36.79999923706055,37.0,38.95000076293945,250300
2007-06-25,40.0,38.25,39.099998474121094,39.25,203200
2007-06-26,39.79999923706055,39.20000076293945,39.310001373291016,39.5,119600
2007-06-27,39.79999923706055,39.0,39.5,39.75,270700
2007-06-28,39.95000076293945,39.5,39.75,39.599998474121094,151200
2007-06-29,39.900001525878906,38.75,39.83000183105469,39.060001373291016,1701900
2007-07-02,40.630001068115234,38.97999954223633,39.20000076293945,39.970001220703125,2000500
2007-07-03,40.61000061035156,39.08000183105469,39.97999954223633,39.65999984741211,3752400
2007-07-05,41.279998779296875,39.2400016784668,39.599998474121094,39.45000076293945,4277800
2007-07-06,39.91999816894531,38.79999923706055,39.400001525878906,39.81999969482422,3950700
2007-07-09,40.400001525878906,38.47999954223633,39.54999923706055,40.29999923706055,5369500
2007-07-10,39.5,38.47999954223633,39.5,39.0,5483200
2007-07-11,39.25,38.70000076293945,39.0,39.060001373291016,5964800
2007-07-12,39.060001373291016,38.310001373291016,38.95000076293945,39.0099983215332,4094400
2007-07-13,39.88999938964844,38.0,38.29999923706055,39.470001220703125,2064600
2007-07-16,39.849998474121094,37.06999969482422,38.0,39.29999923706055,2514800
2007-07-17,39.5,38.27000045776367,39.02000045776367,38.86000061035156,3913400
2007-07-18,38.86000061035156,36.599998474121094,36.95000076293945,37.939998626708984,4909400
2007-07-19,38.45000076293945,37.630001068115234,38.040000915527344,38.099998474121094,2078400
2007-07-20,38.18000030517578,37.869998931884766,38.099998474121094,38.029998779296875,3406800
2007-07-23,39.0,35.099998474121094,35.099998474121094,38.90999984741211,2164400
2007-07-24,39.220001220703125,38.130001068115234,38.720001220703125,38.400001525878906,2119000
2007-07-25,38.56999969482422,38.0,38.25,38.470001220703125,2421500
2007-07-26,38.29999923706055,36.720001220703125,38.0,37.560001373291016,3610800
2007-07-27,38.130001068115234,35.72999954223633,36.0,36.95000076293945,2912600
2007-07-30,36.45000076293945,35.58000183105469,36.400001525878906,36.04999923706055,2915500
2007-07-31,36.08000183105469,35.70000076293945,36.04999923706055,35.81999969482422,2148800
2007-08-01,36.0,34.7599983215332,34.91999816894531,35.220001220703125,3771700
2007-08-02,35.5,34.09000015258789,34.61000061035156,35.27000045776367,2519100
2007-08-03,35.43000030517578,35.0,35.099998474121094,35.09000015258789,2445000
2007-08-06,35.31999969482422,34.97999954223633,35.20000076293945,35.150001525878906,3896600
2007-08-07,35.380001068115234,34.0,34.849998474121094,34.849998474121094,2624200
2007-08-08,35.470001220703125,32.09000015258789,32.09000015258789,34.7400016784668,3355800
2007-08-09,34.77000045776367,33.619998931884766,34.29999923706055,33.72999954223633,2058600
2007-08-10,33.72999954223633,32.380001068115234,33.72999954223633,32.810001373291016,6034600
2007-08-13,33.25,32.38999938964844,33.0,32.9900016784668,3860000
2007-08-14,33.25,32.119998931884766,33.130001068115234,32.45000076293945,6021900
2007-08-15,33.2400016784668,32.5,32.529998779296875,32.959999084472656,4280500
2007-08-16,33.25,32.0,32.060001373291016,33.040000915527344,4133300
2007-08-17,35.22999954223633,33.5,33.900001525878906,35.099998474121094,3026600
2007-08-20,35.97999954223633,34.599998474121094,34.869998931884766,34.95000076293945,1948800
2007-08-21,34.970001220703125,33.849998474121094,33.900001525878906,34.66999816894531,2257600
2007-08-22,35.34000015258789,34.29999923706055,34.75,34.86000061035156,2233000
2007-08-23,35.529998779296875,34.869998931884766,35.25,35.36000061035156,3054100
2007-08-24,37.0,35.099998474121094,35.279998779296875,36.27000045776367,2105000
2007-08-27,36.560001373291016,35.400001525878906,36.20000076293945,35.470001220703125,1431200
2007-08-28,35.630001068115234,34.900001525878906,34.95000076293945,35.119998931884766,2243100
2007-08-29,35.5,34.810001373291016,35.31999969482422,35.36000061035156,1615900
2007-08-30,35.970001220703125,34.630001068115234,35.08000183105469,34.959999084472656,1590000
2007-08-31,35.54999923706055,34.0,34.529998779296875,34.869998931884766,2286900
2007-09-04,35.02000045776367,34.29999923706055,34.869998931884766,34.90999984741211,1909800
2007-09-05,34.77000045776367,33.95000076293945,34.5,34.689998626708984,2133000
2007-09-06,36.689998626708984,34.27000045776367,34.380001068115234,35.22999954223633,3414500
2007-09-07,34.810001373291016,33.150001525878906,34.79999923706055,33.5,1869400
2007-09-10,33.95000076293945,33.16999816894531,33.40999984741211,33.20000076293945,2339000
2007-09-11,33.459999084472656,32.599998474121094,33.27000045776367,33.040000915527344,1921100
2007-09-12,33.189998626708984,32.400001525878906,32.81999969482422,32.560001373291016,2867900
2007-09-13,33.220001220703125,32.650001525878906,33.0099983215332,32.88999938964844,2351800
2007-09-14,33.689998626708984,32.630001068115234,32.68000030517578,33.060001373291016,2744500
2007-09-17,33.310001373291016,32.59000015258789,32.79999923706055,33.13999938964844,2246100
2007-09-18,34.9900016784668,32.619998931884766,33.029998779296875,33.59000015258789,2236900
2007-09-19,34.59000015258789,32.540000915527344,33.95000076293945,33.06999969482422,13839200
2007-09-20,33.65999984741211,32.79999923706055,33.06999969482422,33.459999084472656,1813000
2007-09-21,33.970001220703125,33.18000030517578,33.86000061035156,33.45000076293945,2627700
2007-09-24,33.709999084472656,33.029998779296875,33.529998779296875,33.38999938964844,1549200
2007-09-25,33.77000045776367,33.13999938964844,33.33000183105469,33.77000045776367,1516500
2007-09-26,35.349998474121094,34.220001220703125,34.25,34.540000915527344,3838100
2007-09-27,35.75,34.540000915527344,34.7400016784668,35.18000030517578,2099800
2007-09-28,35.529998779296875,34.849998474121094,35.02000045776367,35.43000030517578,1689100
2007-10-01,36.63999938964844,34.93000030517578,35.70000076293945,36.279998779296875,2717400
2007-10-02,36.25,35.720001220703125,36.0,35.95000076293945,3089200
2007-10-03,36.0,35.25,35.959999084472656,35.65999984741211,2326900
2007-10-04,36.470001220703125,34.91999816894531,35.65999984741211,35.900001525878906,3080200
2007-10-05,36.88999938964844,35.810001373291016,35.849998474121094,36.04999923706055,2334300
2007-10-08,37.33000183105469,36.18000030517578,36.22999954223633,37.119998931884766,1454000
2007-10-09,37.33000183105469,36.56999969482422,37.119998931884766,36.72999954223633,1705100
2007-10-10,37.119998931884766,36.33000183105469,36.38999938964844,36.84000015258789,5578300
2007-10-11,37.2400016784668,36.349998474121094,37.0,36.650001525878906,2205100
2007-10-12,37.09000015258789,36.369998931884766,36.4900016784668,37.0,1053800
2007-10-15,37.43000030517578,36.810001373291016,37.150001525878906,36.970001220703125,1559500
2007-10-16,37.20000076293945,36.58000183105469,37.0,36.9900016784668,1651000
2007-10-17,37.5,36.599998474121094,37.099998474121094,36.900001525878906,3160400
2007-10-18,36.93000030517578,36.650001525878906,36.77000045776367,36.880001068115234,1985200
2007-10-19,36.91999816894531,36.060001373291016,36.81999969482422,36.2400016784668,2755100
2007-10-22,36.29999923706055,35.27000045776367,35.88999938964844,35.68000030517578,2174900
2007-10-23,36.099998474121094,35.0,35.900001525878906,35.119998931884766,1272900
2007-10-24,35.099998474121094,33.88999938964844,35.099998474121094,34.560001373291016,1403600
2007-10-25,34.650001525878906,33.77000045776367,34.63999938964844,34.040000915527344,1674200
2007-10-26,34.4900016784668,33.47999954223633,34.279998779296875,33.70000076293945,1261800
2007-10-29,34.599998474121094,33.869998931884766,33.939998626708984,34.380001068115234,1365500
2007-10-30,35.540000915527344,34.08000183105469,34.25,35.0,1200900
2007-10-31,35.7599983215332,34.72999954223633,34.95000076293945,35.66999816894531,1849800
2007-11-01,36.0,35.02000045776367,35.619998931884766,35.16999816894531,1795700
2007-11-02,35.7400016784668,34.75,34.75,35.369998931884766,1401800
2007-11-05,35.22999954223633,33.540000915527344,35.22999954223633,33.7599983215332,1598700
2007-11-06,33.77000045776367,32.650001525878906,33.7599983215332,33.77000045776367,1189300
2007-11-07,33.47999954223633,32.54999923706055,33.36000061035156,32.9900016784668,3030400
2007-11-08,33.380001068115234,32.849998474121094,33.02000045776367,33.13999938964844,3261500
2007-11-09,33.220001220703125,31.770000457763672,32.63999938964844,32.56999969482422,3085100
2007-11-12,32.61000061035156,31.309999465942383,32.45000076293945,31.360000610351562,1948100
2007-11-13,33.40999984741211,31.360000610351562,31.3799991607666,32.349998474121094,1823200
2007-11-14,33.060001373291016,32.470001220703125,32.61000061035156,32.5,2809200
2007-11-15,33.150001525878906,31.979999542236328,32.310001373291016,33.099998474121094,2679700
2007-11-16,35.86000061035156,34.11000061035156,34.869998931884766,35.02000045776367,6458800
2007-11-19,35.779998779296875,34.72999954223633,34.72999954223633,35.04999923706055,4377100
2007-11-20,35.36000061035156,34.65999984741211,35.040000915527344,35.20000076293945,2640700
2007-11-21,35.54999923706055,34.54999923706055,34.84000015258789,35.0099983215332,2227100
2007-11-23,35.43000030517578,34.790000915527344,35.16999816894531,35.43000030517578,662200
2007-11-26,35.95000076293945,34.47999954223633,35.36000061035156,34.63999938964844,2325800
2007-11-27,35.0099983215332,34.060001373291016,34.75,34.47999954223633,4715300
2007-11-28,35.959999084472656,34.279998779296875,34.66999816894531,35.689998626708984,3414200
2007-11-29,36.81999969482422,35.38999938964844,35.5099983215332,36.599998474121094,1798100
2007-11-30,37.45000076293945,36.369998931884766,36.66999816894531,37.38999938964844,2650500
2007-12-03,37.619998931884766,37.0099983215332,37.0099983215332,37.2599983215332,2239000
2007-12-04,37.2599983215332,36.66999816894531,36.959999084472656,36.79999923706055,1436000
2007-12-05,37.06999969482422,36.400001525878906,37.06999969482422,36.79999923706055,2212900
2007-12-06,37.970001220703125,36.720001220703125,36.790000915527344,37.630001068115234,1866100
2007-12-07,37.810001373291016,37.06999969482422,37.619998931884766,37.41999816894531,1468900
2007-12-10,37.4900016784668,36.599998474121094,37.45000076293945,37.380001068115234,1351600
2007-12-11,37.88999938964844,36.43000030517578,37.36000061035156,36.5099983215332,2054500
2007-12-12,37.439998626708984,36.54999923706055,37.2400016784668,37.13999938964844,1974900
2007-12-13,37.369998931884766,36.540000915527344,36.880001068115234,36.959999084472656,2044900
2007-12-14,37.09000015258789,36.25,37.040000915527344,36.540000915527344,1398900
2007-12-17,37.0,36.099998474121094,36.310001373291016,36.529998779296875,3536300
2007-12-18,37.68000030517578,36.41999816894531,36.720001220703125,36.810001373291016,2270000
2007-12-19,37.29999923706055,36.540000915527344,37.0,36.79999923706055,1409100
2007-12-20,37.02000045776367,36.29999923706055,36.9900016784668,36.58000183105469,1987300
2007-12-21,38.13999938964844,36.86000061035156,37.040000915527344,37.279998779296875,3065400
2007-12-24,38.09000015258789,36.959999084472656,36.959999084472656,37.939998626708984,512100
2007-12-26,38.459999084472656,37.459999084472656,37.459999084472656,37.970001220703125,971900
2007-12-27,38.119998931884766,37.0,37.81999969482422,37.45000076293945,1526000
2007-12-28,38.13999938964844,37.02000045776367,37.81999969482422,37.79999923706055,1389600
2007-12-31,37.75,36.810001373291016,37.61000061035156,37.130001068115234,1213900
2008-01-02,37.25,36.22999954223633,37.130001068115234,36.77000045776367,2516600
2008-01-03,37.779998779296875,36.560001373291016,36.560001373291016,36.68000030517578,1974000
2008-01-04,36.63999938964844,35.43000030517578,36.400001525878906,35.52000045776367,2505700
2008-01-07,35.77000045776367,34.040000915527344,35.70000076293945,34.2599983215332,2236400
2008-01-08,34.36000061035156,32.810001373291016,34.279998779296875,32.91999816894531,2672500
2008-01-09,33.529998779296875,32.369998931884766,32.81999969482422,33.369998931884766,2242300
2008-01-10,34.13999938964844,32.95000076293945,33.04999923706055,33.81999969482422,2806200
2008-01-11,34.029998779296875,33.150001525878906,33.45000076293945,33.41999816894531,1583800
2008-01-14,34.9900016784668,33.45000076293945,33.619998931884766,34.31999969482422,1323600
2008-01-15,34.279998779296875,33.08000183105469,33.84000015258789,33.16999816894531,1946800
2008-01-16,34.18000030517578,32.599998474121094,33.09000015258789,33.709999084472656,2136800
2008-01-17,34.11000061035156,32.61000061035156,33.7400016784668,32.709999084472656,2393200
2008-01-18,33.349998474121094,31.579999923706055,32.93000030517578,32.2599983215332,3082000
2008-01-22,32.310001373291016,30.649999618530273,30.649999618530273,31.739999771118164,2592200
2008-01-23,31.440000534057617,30.190000534057617,30.760000228881836,31.40999984741211,4391800
2008-01-24,32.70000076293945,31.280000686645508,31.280000686645508,32.61000061035156,3579500
2008-01-25,33.40999984741211,32.70000076293945,32.86000061035156,33.22999954223633,3069100
2008-01-28,33.40999984741211,32.40999984741211,33.40999984741211,33.36000061035156,1524900
2008-01-29,33.709999084472656,32.68000030517578,33.630001068115234,32.810001373291016,1490200
2008-01-30,34.25,31.530000686645508,32.66999816894531,33.40999984741211,2217500
2008-01-31,34.2599983215332,32.63999938964844,32.63999938964844,33.7400016784668,2408600
2008-02-01,34.31999969482422,33.630001068115234,34.040000915527344,33.88999938964844,1808300
2008-02-04,34.18000030517578,32.72999954223633,33.7599983215332,33.84000015258789,1776900
2008-02-05,33.529998779296875,32.04999923706055,32.04999923706055,32.61000061035156,1914100
2008-02-06,36.29999923706055,33.20000076293945,33.20000076293945,34.75,5884400
2008-02-07,35.150001525878906,33.93000030517578,34.79999923706055,35.119998931884766,2394000
2008-02-08,35.209999084472656,34.220001220703125,34.9900016784668,34.599998474121094,1197400
2008-02-11,35.380001068115234,34.470001220703125,34.61000061035156,35.119998931884766,1453500
2008-02-12,35.630001068115234,34.880001068115234,35.279998779296875,35.20000076293945,1213900
